date,code,short,full,toneQ,toneA,day5,day10,day20,day60,day120,day250,day364
2017/05/10,2313.0,日海通讯,日海通讯2016年度业绩网上说明会,0.460559796437659,0.6813417190775681,-0.06797206285856842,-0.061726223972988416,-0.08139865945393661,-0.09545878708383676,-0.023389953936759997,0.07292514544199317,0.19721285690594328
2017/04/18,600017.0,日照港,日照港2016年度业绩说明会,0.5763993948562784,0.7478831864523933,-0.03893214682981086,-0.05430136018371317,-0.05022321428571421,0.0059742647058825685,0.06069432954528903,0.0447132967810322,0.0041042226989882104
2017/04/21,300214.0,日科化学,日科化学2016年度业绩网上说明会,0.6595744680851063,0.6900858704137394,-0.0526819923371647,-0.0815441783649877,-0.10986065012026816,-0.1912660126479652,-0.20028324031713327,-0.19323508623100005,-0.22427413437866345
2017/05/10,2516.0,旷达科技,旷达科技2016年度业绩网上说明会,0.6946564885496184,0.8309859154929577,-0.010993843447669306,-0.03463745117187505,-0.08482110058041296,-0.15316966584157282,-0.14687507560161595,-0.1746252491694359,-0.19673169955925066
2017/05/05,300418.0,昆仑万维,昆仑万维2016年度业绩说明会,0.5333333333333333,0.7186813186813187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/11,2752.0,昇兴股份,昇兴股份2016年度业绩网上说明会,0.4306049822064057,0.6626506024096386,-0.0008891523414345328,-0.01452749478208758,-0.018198179534654902,-0.2259778012684992,-0.3628580102623001,-0.3890531541705792,-0.4355814288364976
2017/04/14,300503.0,昊志机电,昊志机电2016年度业绩说明会,0.501187648456057,0.6527331189710611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300151.0,昌红科技,昌红科技2016年度业绩网上说明会,0.5686274509803921,0.8930041152263375,0.0,0.0,0.0,0.0,-0.10966401661939196,-0.2605711233287008,-0.352162825722628
2017/04/28,300242.0,明家联合,明家联合2016年度业绩网上说明会,0.7235772357723578,0.7861635220125787,0.012470717927518448,-0.006144306651634783,-0.07301422931479258,-0.192379665510912,-0.24708268236162856,-0.469106309780358,-0.5368767980738963
2017/03/24,2574.0,明牌珠宝,明牌珠宝2016年度业绩说明会,0.38924731182795697,0.724941724941725,-0.021217357910906304,-0.05419799498746847,-0.06592388903928073,-0.13962220950200355,-0.20973308665216864,-0.2513204469843455,-0.2801762369910688
2017/03/30,300125.0,易世达,易世达2016年度业绩说明会,0.6494023904382471,0.639344262295082,-0.03216987150277969,-0.03090670797092808,-0.018028529835597284,-0.04257739060631942,-0.08271947409768182,-0.07424263071260376,-0.09185166893782812
2017/03/07,300376.0,易事特,易事特2016年度业绩说明会,0.6571428571428571,0.8398306579643677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/24,300212.0,易华录,易华录2016年度业绩网上说明会,0.5607985480943738,0.8118466898954704,0.0,0.0,0.0,0.0,0.0,-0.2400457775022648,-0.12372168167472752
2017/04/10,2826.0,易明医药,易明医药2016年度业绩网上说明会,0.6686390532544378,0.6906077348066298,-0.04984974046079582,-0.05962394654126161,-0.15767690253671587,-0.2240539276168176,-0.1692593639162802,-0.2095072943145672,-0.2531905867150163
2017/04/24,300096.0,易联众,易联众2016年度业绩说明会,0.6016260162601627,0.8205319195548351,-0.006921413121845715,-0.027435652523627587,-0.06618893139011311,-0.10598663387958517,-0.13370494721087414,-0.2216669010361545,-0.2587833378837207
2017/04/28,300464.0,星徽精密,星徽精密2016年度业绩网上说明会,0.7777777777777778,0.8596491228070176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/07,300256.0,星星科技,星星科技2016年度业绩说明会,0.5532879818594104,0.8525073746312685,-0.021568055960361363,-0.027767354596623158,-0.08655399799117901,-0.11650727226828746,-0.13953544947814886,-0.251781225982011,-0.3475756437886591
2017/05/04,2291.0,星期六,星期六2016年度业绩说明会,0.5172413793103449,0.8501742160278746,-0.005550239234449811,-0.008880418474514552,-0.0237800577534698,-0.06592665495330059,-0.3145232023101103,-0.3826611661384021,-0.442640177227867
2017/04/12,300143.0,星河生物,星河生物2016年度业绩说明会,0.7446808510638298,0.7246653919694073,0.0,-0.021284386143657585,-0.058299948982578724,-0.07590416557754917,-0.01842668009575514,0.01676659251936195,0.06239529100911759
2017/03/06,300568.0,星源材质,星源材质2016年度业绩说明会,0.3508771929824561,0.8213592233009709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/17,2829.0,星网宇达,星网宇达2016年度业绩说明会,0.807909604519774,0.8218780251694094,0.0645339216767786,0.1048527938502382,0.1281664462814965,-0.21715625,-0.33573165853520953,-0.4382489328614472,-0.5000899600319658
2017/04/07,2396.0,星网锐捷,星网锐捷2016年度业绩网上说明会,0.7276264591439688,0.7161290322580646,0.004274611398963893,0.011245220781168058,-0.0207360000000001,-0.06867609383404914,-0.054261967530204284,0.03163042108885532,0.052270471920023716
2017/04/14,300043.0,星辉娱乐,星辉娱乐2016年度业绩网上说明会,0.7798774925061904,0.8654228475302034,-0.03669724770642205,-0.0576114951877457,-0.07196974202219407,-0.1532558947570214,-0.17536636727766627,-0.29776732674366185,-0.3782117459997615
2017/03/08,2547.0,春兴精工,春兴精工2016年度业绩说明会,0.5833333333333334,0.7831669044222539,0.0,0.0,0.0,0.0,0.0,-0.1569946295427295,-0.17927700953797862
2017/04/27,300139.0,晓程科技,晓程科技2016年度业绩网上说明会,0.5634743875278396,0.8176060797973401,0.021926808770723432,-0.020423156038789362,-0.09123649459783924,-0.16975611114204578,-0.2289845760138557,-0.31145903321790536,-0.3748262591445588
2017/04/26,300138.0,晨光生物,晨光生物2016年度业绩说明会,0.5692307692307692,0.6792698826597132,0.0211346942454148,0.013965201465201615,-0.027821112844513787,-0.08577280793385128,-0.21703062797344616,-0.24457197915363926,-0.2578712657712792
2017/05/05,300610.0,晨化股份,晨化股份2016年度业绩说明会,0.4633027522935779,0.8604898828541001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300581.0,晨曦航空,晨曦航空2016年度业绩说明会,0.5689381933438985,0.7773913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/11,300442.0,普丽盛,普丽盛2016年度业绩网上说明会,0.5384615384615384,0.6977928692699491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/03,2324.0,普利特,普利特2016年年度报告网上说明会,0.5927419354838709,0.8689717925386715,0.005550104256102099,-0.018463255138052567,-0.041735273876583545,-0.07861818234378103,-0.10067627036992667,-0.13088832369015674,-0.15548019898989313
2017/05/10,2769.0,普路通,普路通2016年度业绩网上说明会,0.4552845528455284,0.7408312958435208,-0.07014276846679075,-0.07354724170780272,-0.12409772168645752,-0.1842276509011309,-0.17282567800951013,-0.2790759241712579,-0.5281336962731492
2017/03/02,2663.0,普邦园林,普邦园林2016年度业绩说明会,0.7183098591549296,0.8264910921766073,-0.002900953170327258,-0.004248245289988991,-0.005323278252190606,0.011129487518743887,-0.04792668229081702,-0.08730280924276282,-0.10478985799930986
2017/05/02,2067.0,景兴纸业,景兴纸业2016年度业绩说明会,0.4903474903474904,0.6436424292971415,-0.014333895446880116,-0.0463270579549648,-0.07428878153515846,-0.11941115817889755,-0.08878993017871284,-0.1001390524869984,-0.14577660364953474
2017/04/10,300474.0,景嘉微,景嘉微2016年度业绩说明会,0.6271186440677966,0.7671232876712328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,300316.0,晶盛机电,晶盛机电2016年度业绩网上说明会,0.801980198019802,0.8695106649937264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/20,300097.0,智云股份,智云股份2016年度网上业绩说明会,0.7614678899082569,0.84,0.01628247347237469,0.0014831369362048315,-0.054340326303876765,-0.3252702256011902,-0.40454784769247387,-0.4066844907607733,-0.4429540282412863
2017/04/28,2169.0,智光电气,智光电气2016年度网上业绩说明会,0.6791979949874687,0.7441037735849056,0.003358522250209964,-0.03247304802352158,-0.0862973096215226,-0.40718116055040376,-0.5385293125987319,-0.61687617652209,-0.6662022110811638
2017/05/04,300173.0,智慧松德,智慧松德2016年度业绩说明会,0.453416149068323,0.5702265372168285,-0.009456579648375124,-0.01472311958603723,-0.04176131142720623,-0.16961442359511994,-0.24641220268094155,-0.3376615579173686,-0.3390284588348356
2017/03/17,300122.0,智飞生物,智飞生物2016年度业绩说明会,0.7611940298507462,0.8774445893089959,-0.0046760187040745995,0.010813566598690596,0.04126507965338022,0.14959965060416416,0.1261449692584799,0.2866320925279405,0.30787765104512965
2017/04/14,300431.0,暴风集团,暴风集团2016年度业绩说明会,0.21027908261950812,0.6794195250659629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/12,2612.0,朗姿股份,朗姿股份2016年度业绩说明会,0.1992619926199262,0.7553191489361702,-0.04483372921615216,-0.06705525078369895,-0.11276144758579827,-0.1767051132578283,-0.21567675059629185,-0.30003354245979,-0.3561439844925905
2017/03/31,300175.0,朗源股份,朗源股份2016年度业绩说明会,0.5906432748538012,0.7797356828193832,0.003977418527072182,0.004701704545454578,-0.19807569584212856,-0.3537351204424034,-0.3777976801530504,-0.33587484560560943,-0.3102698822426386
2017/03/29,300288.0,朗玛信息,朗玛信息2016年度业绩说明会,0.6037735849056604,0.7475083056478405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/10,300543.0,朗科智能,朗科智能2016年度业绩说明会,0.5810410495133306,0.7556132579807545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/04,300042.0,朗科科技,朗科科技2016年度业绩说明会,0.5297906602254427,0.7729796421961752,0.04178370786516846,0.05169783202639908,0.041577464788732366,0.028098389071549733,0.07761896909259301,0.04099947938729448,-0.017192747325353554
2017/04/28,2745.0,木林森,木林森2016年度业绩网上说明会,0.7735849056603774,0.7253868949621337,0.0,0.0,0.0,0.0,0.0,0.0,0.2615892638571209
2017/05/08,2581.0,未名医药,未名医药2016年年度业绩网上说明会,0.5458937198067633,0.8070997990622907,-0.02647937175091257,-0.025600038751241304,-0.06417411830602762,-0.11725998788954445,-0.10807178900108597,-0.15807941283314422,-0.24430238364639356
2017/03/15,300024.0,机器人,机器人2016年度业绩说明会,0.7083333333333334,0.7732300884955752,0.005860886873825071,0.007321537522879925,0.03729532118828905,0.006954474674775046,-0.07696368484354596,-0.10534325761632356,-0.2340292435726982
2017/05/10,300478.0,杭州高新,杭州高新2016年度业绩说明会,0.6392405063291139,0.8040665434380776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/13,2430.0,杭氧股份,杭氧股份2016年度业绩说明会,0.6261682242990654,0.7542857142857143,-0.03863263872629357,-0.08881535407015219,-0.0937272594964342,-0.13111713165782793,-0.010983762244069354,0.2729588732610184,0.4090146260219068
2017/03/30,2534.0,杭锅股份,杭锅股份2016年度业绩说明会,0.4048923940649645,0.5310250257113472,-0.037355759827889766,-0.02314395259672365,-0.0052987004497971075,-0.07866616190853534,-0.11198368797189742,-0.06145446398342544,-0.09013304581913294
2017/04/07,2353.0,杰瑞股份,杰瑞股份2016年度业绩说明会,0.7586206896551724,0.6444444444444445,0.012823529411764746,0.010913774403470735,-0.09285406801549713,-0.19636066374359049,-0.2255847472962753,-0.20245516480208414,-0.2151833448353758
2017/03/17,2544.0,杰赛科技,杰赛科技2016年度业绩说明会,0.6517150395778364,0.7925807738332669,0.028109182935647268,0.01335818932488522,-0.02051771442204452,-0.1151990461652568,-0.1679833948812775,-0.2786868615998639,-0.3426195481990175
2017/05/05,2454.0,松芝股份,松芝股份2016年度业绩网上说明会,0.5529564652371669,0.7577837705319932,-0.01782945736434098,-0.013931523022432135,-0.0049347968852614535,-0.054670229532098456,-0.05694598482925097,-0.11195976935626377,-0.16798309368784953
2017/04/28,2535.0,林州重机,林州重机2016年度业绩网上说明会,0.467828418230563,0.7625570776255708,0.024984765386959016,-0.02453271028037393,-0.08991825613079017,-0.2296054133004705,-0.22839981017694705,-0.2399308641500709,-0.29266716615160715
2017/05/05,2776.0,柏堡龙,柏堡龙2016年度业绩说明会,0.8130841121495327,0.8366921835129928,0.00028876696505907126,-0.021455088954245024,-0.056281157903434895,-0.15657096791316075,-0.1545315492516378,-0.22151593130012928,-0.28521502925151565
2017/05/10,2346.0,柘中股份,柘中股份2016年度业绩网上说明会,0.8762886597938144,0.8444444444444444,-0.03990917823770844,-0.06715648206571853,-0.1344076377627036,-0.21568569802609414,-0.2367763802553817,-0.1008674180163188,-0.05925954078757997
2017/04/14,2082.0,栋梁新材,栋梁新材2016年度业绩说明会,0.6595744680851063,0.5877106045589693,0.0,0.0,0.0,0.0,-0.1974615914048737,-0.25512789744673026,-0.18750992772361189
2017/04/18,2340.0,格林美,格林美2016年度业绩网上说明会,0.5547561950439649,0.6459828116376252,-0.0679790833589664,-0.11832688020650013,-0.13880236305048335,-0.2425523969166209,-0.14143555744487768,-0.05340238794947001,-0.14852302784744892
2017/04/07,2820.0,桂发祥,桂发祥2016年度业绩说明会,0.5675675675675675,0.8183881952326901,-0.08754608621667627,-0.12415466262319932,-0.19380001449320364,-0.22435968057313854,-0.2688787148517089,-0.31435843358394,-0.3690877339027833
2017/05/05,2275.0,桂林三金,桂林三金2016年度业绩网上说明会,0.5454545454545454,0.7719298245614035,-0.046208693267516865,-0.07038355458423612,-0.08026568781681552,-0.08037447019918961,-0.06974168825788107,-0.09257156772506613,-0.11468457568802
2017/05/03,300275.0,梅安森,梅安森2016年度业绩说明会,0.6904761904761905,0.8253012048192772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300038.0,梅泰诺,梅泰诺2016年度业绩网上说明会,0.5527156549520766,0.7735247208931421,0.029348480936397376,0.02843926674661648,0.013359993825314028,-0.05033010502204415,-0.059965082531165476,-0.05206289596865506,-0.05206289596865506
2017/04/26,2397.0,梦洁股份,梦洁股份2016年度业绩说明会,0.6645962732919255,0.708649468892261,-0.020080321285140517,-0.0437084197725158,-0.10650379783815364,-0.20041012165732705,-0.2148080925211681,-0.20559371733088624,-0.2030513383193757
2017/05/10,2123.0,梦网荣信,梦网荣信2016年年度报告网上说明会,0.4822175732217573,0.6918001885014139,-0.027216329797878573,-0.042494042891183616,-0.0678605498222186,-0.1617302719721922,-0.2201305396848479,-0.2812899057786241,-0.3352992435576411
2017/04/07,2634.0,棒杰股份,棒杰股份2016年度业绩网上说明会,0.5815899581589958,0.7094492167761496,-0.05558912386706949,-0.08864478221995174,-0.19638983014726236,-0.16544629381183973,-0.1984375925059714,-0.26626900730800823,-0.4838937861106667
2017/04/27,2431.0,棕榈股份,棕榈股份2016年度业绩说明会,0.7541899441340782,0.8284823284823285,0.032682605834612896,-0.018781302170283776,-0.09988276580746017,0.09448914545535647,0.1120432901531087,-0.005631977552936434,-0.1343820795892575
2017/04/14,2358.0,森源电气,森源电气2016年度业绩网上说明会,0.7154811715481172,0.8048613488531325,-0.02690037282518645,-0.03618630096613478,-0.050245658922850316,-0.0742916530722225,-0.13425343132190995,-0.17374143744808396,-0.12017707305078194
2017/04/07,300210.0,森远股份,森远股份2016年度业绩说明会,0.5343283582089552,0.7821482602118003,0.07517084282460137,0.06523863821469299,-0.030174713830794432,-0.11737581006825527,-0.31661956900768784,-0.4782580064767491,-0.5134625827497346
2017/04/07,2563.0,森马服饰,森马服饰2016年度业绩说明会,0.5125,0.7486338797814208,-0.011912751677852423,-0.002909937436344928,-0.006446816419733372,-0.0654084817108574,-0.12477805337355115,-0.20050411463334628,-0.19180753401274914
2017/04/19,300358.0,楚天科技,楚天科技2016年度业绩网上说明会,0.4782608695652174,0.7623762376237624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/05,2171.0,楚江新材,楚江新材2016年度业绩网上说明会,0.6578947368421053,0.7933693138010794,-0.012912716574043906,-0.010809857084043972,-0.03240024382238475,-0.09253521500095704,-0.04883086923447204,-0.26498761186185993,-0.36291408071178416
2017/04/07,2474.0,榕基软件,榕基软件2016年度业绩说明会,0.6676923076923077,0.8509316770186336,-0.024122807017543737,-0.028394779024501788,-0.07966733119877564,-0.1398690175419734,-0.18123398947936634,-0.2892784299155121,-0.325187497378549
2017/03/27,2056.0,横店东磁,横店东磁2016年度业绩说明会,0.538660795233778,0.8271098832546119,-0.014209702660406796,0.003583266147092951,0.055472504539936365,-0.229832125469958,-0.3346675881009717,-0.3210406760863816,-0.37861171849952346
2017/04/06,300539.0,横河模具,横河模具2016年度业绩说明会,0.8285714285714286,0.8941954445260838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,300615.0,欣天科技,欣天科技2016年度业绩说明会,0.5560495395363608,0.7988571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/13,300207.0,欣旺达,欣旺达2016年度网上业绩说明会,0.4461538461538462,0.8390804597701149,0.038808406447663764,0.05622222222222206,0.09075023955808556,0.07714093240029155,-0.03404197334035302,-0.3077344730203054,-0.42245891810375263
2017/05/08,300372.0,欣泰电气,欣泰电气2016年度业绩说明会,0.5342465753424658,0.3856655290102389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/17,300595.0,欧普康视,欧普康视2016年度业绩说明会,0.6161616161616161,0.494949494949495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/08,300053.0,欧比特,欧比特2016年度网上业绩说明会,0.7751479289940828,0.8311840562719812,-0.005120248254460741,0.0009929629149937572,0.035236257708167906,0.05480270640168068,0.0280530426508678,0.013965176600210214,-0.02332006073711779
2017/05/08,2711.0,欧浦智网,欧浦智网2016年度及2017年第一季度业绩网上说明会,0.5857988165680473,0.8010945741809267,0.006030428769018078,0.010766501498745869,-0.0005648412025980569,0.030536563483642736,-0.12756725092558624,-0.1143325522298815,-0.261777221387946
2017/05/05,2456.0,欧菲光,欧菲光2016年全年业绩说明会,0.5337620578778135,0.7161166292854855,-0.005130869649931753,0.006032551611314222,0.04579493344018529,-0.1980926048912267,-0.3189869165092655,-0.3622339843280309,-0.35637415434700914
2017/03/29,2241.0,歌尔股份,歌尔股份2016年度业绩说明会,0.6468699839486356,0.7288588362968528,-0.00943952802359904,-0.0030348258706467627,0.0022196103038617924,-0.17875217620146586,-0.243951739991007,-0.2681588035612851,-0.3178286912924023
2017/04/27,300410.0,正业科技,正业科技2016年度业绩网上说明会,0.6581196581196581,0.8239034730148378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/24,300224.0,正海磁材,正海磁材2016年度业绩说明会,0.5535714285714285,0.7206085753803596,0.0006276807197405824,-0.014572425828970469,-0.014985681009049812,-0.24895777748132364,-0.38297062103172175,-0.4159627497141064,-0.4775178596826362
2017/04/19,2157.0,正邦科技,正邦科技2016年度业绩网上说明会,0.7377049180327869,0.8045602605863192,-0.08258064516129038,-0.13440635451505015,-0.1669732791752429,-0.2533295779181587,-0.256897224675938,-0.4281878190757208,-0.6126737091855807
2017/04/21,2569.0,步森股份,步森股份2016年度业绩网上说明会,0.6935483870967742,0.8345864661654135,0.0,0.0,0.0,0.0,0.0,-0.06575472418372384,-0.32639149375328685
2017/04/18,2251.0,步步高,步步高2016年度业绩说明会,0.5950920245398773,0.6878850102669405,-0.048498845265588834,-0.05149877268715014,-0.07567711099309622,-0.14729480920930416,-0.19019020426916464,-0.1074185600113894,-0.008158541536154798
2017/05/05,2194.0,武汉凡谷,武汉凡谷2016年度业绩网上说明会,0.5342553875844324,0.7336108220603538,-0.007101884730947774,-0.0314188200877619,-0.07822327044025162,-0.2035477842578665,-0.2678220959105941,-0.2991332702294928,-0.301568732162472
2017/05/04,2420.0,毅昌股份,毅昌股份2016年度业绩网上说明会,0.6205962059620597,0.8742138364779874,-0.01858974358974353,-0.030841035965955662,-0.0524886069162721,-0.10411899313501158,-0.19919588148196996,-0.2862609804137333,-0.3332060408301473
2017/04/07,2594.0,比亚迪,比亚迪2016年度业绩说明会,0.4478559806854564,0.7967332123411979,0.03670528017241372,0.0507259051950324,0.04935404964195004,0.005373935692321483,0.00837557329082207,0.03204803860827984,0.032491826688002816
2017/05/09,2832.0,比音勒芬,比音勒芬2016年度业绩网上说明会,0.7570093457943925,0.8410596026490066,0.012386587771203102,-0.016838199257858826,-0.018890927246127717,-0.10118645728709501,-0.07969105987249883,-0.03857190538165571,-0.016596656473853992
2017/03/31,2234.0,民和股份,民和股份2016年度业绩说明会,0.5092592592592593,0.4497816593886463,-0.031664622588917266,-0.04453948557315805,-0.11683205644346922,-0.2748054143806436,-0.3098493569814757,-0.4153989649929859,-0.4939799339436574
2017/05/12,2647.0,民盛金科,民盛金科2016年度业绩说明会,0.7278911564625851,0.8682710576314123,0.0,0.0,0.02469927472138691,-0.2146159566644188,-0.31449730209426163,-0.34434849453374605,-0.3160385021291573
2017/04/06,2273.0,水晶光电,水晶光电2016年度业绩说明会,0.6976744186046512,0.7880184331797235,-0.007739938080495229,-0.039204721963342494,-0.06011291779584454,-0.021412097067879374,0.025338924990138758,0.06008699225956756,-0.04671618214948616
2017/05/05,2753.0,永东股份,永东股份2016年度业绩网上说明会,0.8333333333333334,0.7598499061913696,-0.02678483505662248,0.001672459679178716,-0.002524316813339797,-0.2447230127276221,-0.2747348348435368,-0.2808190775074935,-0.2732663729802745
2017/03/10,2756.0,永兴特钢,永兴特钢2016年度业绩说明会,0.667458432304038,0.7793427230046949,-0.0074327993483572375,-0.0017179709516582965,-0.014127417571257647,-0.038962492462975284,-0.03517190462607201,0.04348960591821695,-0.14201483556127634
2017/05/05,300230.0,永利股份,永利股份2016年度业绩网上说明会,0.4941176470588236,0.7946971539771345,-0.02679425837320561,-0.04220597204339501,-0.032608821654205006,-0.2589122359697577,-0.36662109419263816,-0.4647919029009749,-0.4935676847577614
2017/03/27,2795.0,永和智控,永和智控2016年度业绩说明会,0.58,0.737062937062937,-0.13374705225269948,-0.15512686395148845,-0.224916699286812,-0.3884731998794304,-0.5616219347168266,-0.5751441760628944,-0.6109935178642412
2017/04/18,2326.0,永太科技,永太科技2016年度业绩网上说明会,0.7177914110429447,0.8418027132674178,-0.005675179435820336,-0.04016569660741437,-0.06276860924875385,-0.11740361241884345,-0.11044554020952492,-0.1593944555059558,-0.2531341428408852
2017/04/07,2365.0,永安药业,永安药业2016年度业绩说明会,0.6351791530944625,0.7128205128205128,-0.017617449664429453,-0.0186966781630058,-0.06418380818534124,0.07136550642579256,0.17586918829728915,0.3395747185093892,0.4358327895835539
2017/05/10,300187.0,永清环保,永清环保2016年度业绩网上说明会,0.6055469953775039,0.7168566286742651,-0.05457634317264813,-0.06731108238335877,-0.08709914976233529,-0.09169392681164963,-0.1030362986074123,-0.16230209466588266,-0.1936912072090448
2017/05/08,300351.0,永贵电器,永贵电器2016年度业绩网上说明会,0.5569620253164557,0.7473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/28,2641.0,永高股份,永高股份2016年度业绩网上说明会,0.6049382716049383,0.7959183673469388,-0.0025217147660408787,-0.0253087360878182,-0.09856169195311636,-0.2063952312138728,-0.2835509169676283,-0.3564538291979095,-0.3965195670666516
2017/03/28,300371.0,汇中股份,汇中股份2016年度业绩说明会,0.6305732484076433,0.7325905292479109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/17,300282.0,汇冠股份,汇冠股份2016年度业绩说明会,0.5434007134363853,0.8149182289589151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/17,300124.0,汇川技术,汇川技术2016年度业绩网上说明会,0.6223929747530187,0.6413959085439229,-0.004884318766066871,0.010076118503915382,0.03127824636875539,0.03551549864004207,0.126833192735107,0.27291128981766843,0.27531344647484746
2017/04/10,2763.0,汇洁股份,汇洁股份2016年度业绩说明会,0.6890595009596928,0.8773006134969326,-0.025165562913907282,-0.0341100979398852,-0.06378731070750374,-0.10548030254768473,-0.11146671012349224,-0.2424156785077732,-0.3524614544534365
2017/03/24,300609.0,汇纳科技,汇纳科技2016年度业绩说明会,0.6888045540796963,0.8383838383838383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/20,300368.0,汇金股份,汇金股份2016年度业绩网上说明会,0.5675675675675675,0.8138907619689818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/05/03,300007.0,汉威电子,汉威电子2016年度业绩说明会,0.4188836724047992,0.7755741127348643,-0.013327948303715602,-0.0004902729839975733,-0.032726629253248284,-0.06269798924970127,-0.09412017613069656,-0.20453474008760064,-0.2675331567573497
2017/05/08,300170.0,汉得信息,汉得信息2016年度业绩网上说明会,0.5014164305949008,0.8629466470876163,-0.013041495668034718,-0.010742880308097598,-0.0031274191051248235,-0.07394723936789861,-0.06941256806312489,-0.09138985826700437,-0.046608162662714565
2017/05/05,2412.0,汉森制药,汉森制药2016年度业绩网上说明会,0.5094339622641509,0.8270893371757925,-0.01926088318196049,-0.02026716315795379,-0.008173931221908608,-0.0650216548894459,-0.0819480431259525,-0.09801905295900752,-0.09155050873968368
2017/05/10,2498.0,汉缆股份,汉缆股份2016年度业绩网上说明会,0.5380281690140845,0.7261904761904762,-0.032026143790849684,-0.03344155844155848,-0.06240665522102658,-0.10919749139093696,-0.11851010400846433,-0.16969233216913054,-0.21622389558358096
2017/03/30,300449.0,汉邦高科,汉邦高科2016年度业绩说明会,0.3264503441494592,0.7440147329650092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/11,2158.0,汉钟精机,汉钟精机2016年度业绩说明会,0.6351791530944625,0.6879131255901794,-0.015084852294154743,0.030102336719612308,0.13651991492089374,0.5531609517615663,0.6191160493079291,0.4439195059400781,0.2478626115697206
2017/05/12,300300.0,汉鼎宇佑,汉鼎宇佑2016年度网上业绩说明会,0.5748792270531401,0.7858044960848699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/03/30,2226.0,江南化工,江南化工2016年度业绩说明会,0.5905511811023622,0.4907292954264524,0.010866684336072,0.04684728465557062,-0.00027466521673300096,-0.1384865093500686,-0.188321268317293,-0.1980868286179656,-0.25441961073720304
2017/03/03,2601.0,江山化工,江山化工2016年度网上业绩说明会,0.6046511627906976,0.7749140893470791,0.01808935238830967,0.03621064574075849,0.07421377931285207,0.21048687769573865,0.17910228901637293,0.20719236216688613,-0.13971900381907024
2017/04/06,2484.0,江海股份,江海股份2016年度业绩说明会,0.5577439570277529,0.8511281693417073,-0.025752508361203998,-0.0331862651064644,-0.09546968916366128,-0.23537780929185825,-0.32039740553428364,-0.3151382858764803,-0.3612740031950363
2017/05/05,2600.0,江粉磁材,江粉磁材2016年度业绩网上说明会,0.7956204379562044,0.7575757575757576,0.0,0.0,0.0,0.0,-0.17953256442465065,-0.13724462511141305,-0.25040790951983816
2017/04/28,2091.0,江苏国泰,江苏国泰2016年度业绩网上说明会,0.696969696969697,0.7522123893805309,0.03475638787494039,0.03106000528680934,0.003641354479721239,-0.1660416812486879,-0.21108748720371687,-0.25412265276457136,-0.3187909710447088
2017/03/31,2438.0,江苏神通,江苏神通2016年度业绩说明会,0.4768883878241262,0.7611438183347351,-0.017934625397743872,-0.0380029492310934,-0.061486471712919176,-0.09936413312631356,-0.3807738654890124,-0.5175478215504369,-0.5501932600947709
2017/03/16,2807.0,江阴银行,江阴银行2016年度业绩说明会,0.4811165845648605,0.7388382141142583,-0.03926512968299724,-0.026003400444673613,-0.0014002617880732279,0.3206576096016005,0.18040902359471925,-0.010073285852359342,-0.12857547376690748
2017/05/05,300589.0,江龙船艇,江龙船艇2016年度业绩网上说明会,0.5849056603773585,0.8309859154929577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017/04/21,2130.0,沃尔核材,沃尔核材2016年度业绩说明会,0.7333333333333333,0.78125,-0.045518310691081074,-0.05668971126474179,-0.053008283679697586,-0.3601895058412785,-0.4501125303802056,-0.5160528524278998,-0.5509891868156541
